Geneid	Length	genome_mapping/136-LC_R1.rn6.sorted.bam
Cpa4	2781	6
Olr437	930	0
Zfp777	2969	307
Foxi3	1203	0
H1foo	1149	0
Foxj2	4979	908
Clec12b	1487	12
Clec9a	3254	56
Igbp1b	1351	0
Sdr16c6	1630	0
Zfp352	1845	1
Sesn2	2705	446
Tmem229b	3767	912
Cyp4f40	1578	0
Iqcf1	602	1
Iqcf6	474	0
Rab17	1555	1
Sowahc	4467	558
Mpc1l	872	10
Cldn34a	636	0
Mageb7	1038	0
Pramel	1398	0
Atp13a3	790	76
Dgat2l6	1386	0
Awat1	1331	0
Alkal2	1457	10
Hmg1l1	1261	13
LRRTM1	2923	42
Eras	1066	0
Lpgat1	3761	1415
Clec5a	1394	226
Mei4	2830	4
Dnd1	1517	8
Capns2	943	14
Gpkow	4034	792
Vasn	2739	460
Angptl1	1306	38
Alkbh7	991	136
Slc9b2	1981	25
Gpr183	1536	391
Mad1l1	2612	390
LOC680039	6715	1845
LOC680045	688	0
Pcdhb9	3171	84
Mab21l2	3085	29
LOC680112	729	0
Timp4	1701	179
Cldn20	660	2
Pcdhb20	3375	61
Dnajb3	1014	46
Mthfd2	2061	413
Snrpd2	538	788
Hist1h2bk	381	10
Tceal7	979	0
Cldn34d	1008	0
C1ql3	768	81
Rsu1	1536	1387
Pex10	1699	123
Dqx1	2606	113
Arrdc5	1014	0
Krtap31-1	933	0
Trappc6a	745	268
Plpp5	1482	502
Haus3	2028	459
Lrrc19	1080	1
Dazl	2836	0
Cldn34e	639	0
Cd3eap	2040	249
Hist1h1b	669	8
Sapcd2	1551	293
Apoc4	470	19
Rbm41	2732	87
Ebi3	1186	43
Bcl3	1788	436
Hist1h2ak	393	1
Krtap16-5	585	0
Zfp703	3208	479
Tmem88b	1931	789
Ankrd65	1269	0
Mrpl20	759	709
Timm8a2	856	1
Lrtm2	3679	33
LOC680885	818	2
Bmp8a	1919	2
Sdf2l1	1064	984
Qsox2	4634	777
Nxpe3	3137	232
Mogat2	1748	17
Dbr1	1928	250
Map7d1	3284	4198
LOC681325	2717	115
Acot4	2558	6
Lrmda	921	127
Erh	1120	1307
Ndufb10	683	906
Rnf13	2214	1496
Gstz1	1670	403
Uqcc1	1365	522
Gal3st1	1858	362
LOC683897	1127	223
Glyctk	1977	105
Hs3st6	1231	15
Ppp1r35	940	32
Mplkip	1529	235
Erich4	937	7
Pgm2l1	4112	456
Nkx6-3	1881	2
Sec24c	4457	2617
Eppin	731	15
Fam163b	1313	30
LOC685171	1219	0
Stx19	1179	26
Wfdc10	468	0
Tal2	1170	1
Hmgb4	683	4
Ddo	1086	26
Fmo9	3003	0
Emid1	1601	94
Polr3g	3571	299
Lrrtm2	4715	282
Zfp385a	2590	1967
S100a7a	581	3
Clgn	2274	37
Gtf3c4	4048	435
LOC685544	693	0
Mcrip2	820	81
Pfdn2	868	552
Dnal1	609	75
Nme4	873	120
Znrd1as	1167	0
Tmem229a	4961	760
Rprml	1005	15
Ubxn2a	4367	343
Lrr1	1496	26
Myl6	677	0
Syndig1l	1763	39
Myl6b	622	62
Pfn3	528	1
Ccl26	511	0
LOC685964	704	0
LOC686031	543	0
Gapt	1896	44
B3galt2	4463	34
Lce1l	687	0
Myl4	795	13
LOC688390	1951	13
Mab21l1	2390	66
Cdk2ap2	907	675
Mettl27	762	95
Lce1m	829	0
Arhgap10	2618	731
LOC688459	1305	61
Commd2	2382	351
Atg10	1590	167
Elmod2	4770	59
Slirp	2817	378
Lrfn4	2368	397
Gpr84	1493	379
Gpr171	1718	13
Hdhd3	1204	155
LOC688765	1899	215
Grpel2	2028	274
Pmp2	1347	681
Slc25a28	1529	440
LOC688828	816	0
Zbtb32	1756	3
Mrps16	607	362
LOC688924	575	0
Kcnk16	2314	9
LOC689065	1212	2
LOC689081	656	11
Upk2	822	2
Chml	1866	102
Ncbp2	1587	269
Snx29	2652	358
Ccdc87	2697	0
Tmem25	2539	90
Kin	1396	199
Spdef	1729	2
Mis18bp1	4059	318
Mapk11	1379	111
Chmp1b	2531	1078
Tktl1	2438	0
Rab20	1478	223
Ptx3	1924	48
Sssca1	1054	270
LOC689412	663	0
Spink13	653	1
Nkain3	1935	8
Dnajb2	1824	1607
LOC689618	609	0
Pdcd2l	1253	127
Atg2a	6340	954
Vsx1	2814	1
Rflna	1609	25
Ccdc167	911	144
LOC689766	742	0
Magea4	945	0
Msgn1	641	0
Srsf1	5086	5121
Crygs	696	4
Gpr21	2335	2
LOC689927	942	0
Mgarp	1206	32
Crygf	684	0
Setd7	1977	734
LOC689959	1347	76
Tmem52b	1247	7
Nrsn2	1402	116
Gpr137	1654	921
LOC689986	2963	296
Ppp1r3d	3072	204
Hils1	797	9
Tex38	805	2
LOC690206	1047	0
Slc16a5	2779	1
Wdr74	1186	315
Prelid3a	1305	176
Polr3gl	1165	213
Tmem179b	740	315
LOC690276	971	154
Tmem169	2942	57
Cox11	1967	90
Tsen54	1979	192
Derl3	1357	15
Lpal2	668	1
Lrrn4cl	2372	171
Sertm1	3068	18
RGD1597339	626	303
LOC690352	976	3
Vangl1	2597	322
Trim47	2198	671
LOC690386	534	0
Pla2g2f	1430	1
Bpifa3	1092	0
Rab36	1248	132
LOC690415	1152	0
Jsrp1	1159	9
Rnf186	1225	0
LOC690460	799	0
Accsl	2167	5
LOC690478	918	0
Tas2r125	936	0
Cys1	2964	126
Smurf1	5101	1572
Pou2af1	2527	6
Adam30	3441	0
Tcl1a	1324	1
Alyref	1335	968
Mansc1	1260	99
Tmem86b	1123	34
LOC690617	642	405
Fbxo3	3624	1104
Hint1	583	1195
Ints13	2760	756
Lingo3	1913	90
H2afj	485	0
Adat1	3057	139
Rps4y2	934	200
Tmem215	3004	5
Polr2e	1082	1224
Gys1	3691	692
Fam219a	1960	985
Pramef27	2674	0
Tm4sf20	1538	3
Mrpl10	1699	770
Tpgs1	1555	248
Tex19.2	2136	0
Spaca4	674	0
LOC691141	1301	453
Capza1	3240	3875
Epop	1521	28
LOC691162	993	6
Slc12a6	6107	1437
LOC691215	1287	2
Lypd8	1087	10
LOC691277	975	0
LOC691286	546	0
RGD1565323	711	0
Tmem202	1282	124
Lrrc39	2875	26
LOC691352	1250	0
Chst14	2058	220
Slc25a54	1669	0
Hist3h2bb	748	0
Hist3h3	411	0
Snapc5	1195	271
Ttc19	2194	273
Katnbl1	2819	166
LOC691670	748	1
Spata5l1	2480	138
Tmem107	1038	144
Mrpl57	665	267
Kctd4	3205	201
Fam241a	715	85
Terb2	2124	0
Spem1	1033	10
Gp1ba	2675	4
Car14	1014	464
Armc9	4921	535
RGD1307554	2677	477
Ptcd1	2981	304
Abcf2	2573	972
Tiprl	1700	537
Tollip	3795	1773
Scmh1	2976	513
Slc52a2	2963	337
Gdf3	1270	30
Ccnk	2520	718
Ccdc94	2070	474
Krtcap3	963	5
Gstt4	924	0
Asb17	930	0
Zfp867	2775	79
Nadk	3443	1977
Crygb	626	1
Add2	3995	100
Bsg	1664	7190
Abcf1	3092	1840
Hoxc4	2068	155
Fam129b	3678	4380
Ptprc	5066	3581
Fgfr2	4774	3201
Qsox1	3272	1007
Oaz2	1810	1853
Akr1cl	1302	134
Emilin3	2440	4
Fgfr4	3142	25
Stau1	3073	1631
Eno1	1892	11100
Hnrnpm	2469	3237
Tsc22d1	4858	7732
Ctxn1	1209	358
Gls	7030	2303
Tab1	2971	625
Rab1b	1853	440
Ddit3	861	307
Apoc1	467	681
RGD1564664	1393	292
Mln	206	0
Ret	6203	1995
Prom1	3701	238
Flad1	2859	577
Atp2a2	5691	9533
Eif5b	4118	1076
Cldn22	1010	2
Cldn24	663	0
Snx27	6188	3297
RGD1565611	859	3
Uchl3	914	408
Slc14a2	4895	0
Lypd4	1168	0
Tprg1l	1816	2481
Maz	1429	869
Vegfa	3940	1577
Ube2v1	1750	228
Wasl	4354	1270
Pabpc5	1149	6
LOC691895	835	0
Wdr86	1653	47
Ldb3	5701	173
Fbxo27	1476	122
Phf14	4177	894
Pid1	779	423
Cog2	2721	612
Tmem163	1804	92
Syn1	3170	933
Sf1	3376	3245
Pclo	15985	321
Capn12	2932	39
Mylk3	2732	38
Serinc4	2423	28
Tcaim	1789	300
Cacna2d1	3941	195
Crem	4735	461
Adarb1	6442	882
Mbnl2	4578	3329
Acly	4327	4326
Lyn	3428	3139
Grik1	3316	42
Begain	2901	238
Hist3h2ba	630	57
LOC689064	613	28
Hnrnpa3	5256	8094
LOC497796	1240	20
Vom2r80	2430	8
Hist2h2ab	393	1
Afmid	2511	224
Grk6	2931	1218
Grik3	3634	81
Limd1	3794	1044
Gria3	5155	691
Tesb	1556	1
Gria4	5464	414
Nr2e1	1158	0
LOC100134871	623	784
Pde4d	3279	156
Slc9a2	4406	177
St6gal1	4112	1131
Npy1r	2618	52
Cnksr2	4866	64
Boll	1047	0
Synj2	5084	1487
Ptprr	3691	67
Lnpep	11592	250
Syngap1	6249	655
Nr1d1	2549	585
Sept9	3741	2149
Arhgef7	4578	1157
Wtap	3165	1603
Gtf3a	1332	383
Sept7	2459	3205
Setd4	1700	302
Rnf26	2199	695
Hif1an	1340	190
Tesl	1444	0
Cdk2ap1	1228	1975
Tmem189	1513	2459
Grhpr	1267	205
Tp53i3	1495	382
Rell1	1496	234
Armc12	1215	0
Pabpn1l	1131	1
Tmem222	1427	414
Pimreg	1437	538
Gimd1	1665	0
Golt1b	1034	444
Meaf6	1152	383
Emc2	1124	1400
Rbmx2	1044	166
RGD1559804	1490	0
RGD1562024	1584	0
Lrrc27	2143	36
Il36g	1370	0
RGD1562618	1507	376
RGD1565410	955	0
Harbi1	1437	133
Plek2	1553	4
Mettl5	1029	315
Grm1	6896	58
Rpl7a	851	387
Cttnbp2	5935	647
Cntln	3331	174
Ptp4a3	1327	349
Sgf29	1400	212
Szrd1	3255	2198
Pcdhb4	2540	19
Pcdhb5	2583	60
Pcdhb10	2548	34
Pcdhb21	2918	19
Akap10	3461	784
Dcdc5	2859	14
Jmjd7	1335	93
Selenoh	719	710
Selenom	701	813
Qk	1637	1550
Commd1	904	675
Ddx49	1538	709
Lman2	1231	1739
Mbd2	1632	1552
Spatc1	1582	4
Tsr2	3821	105
Adat2	1182	116
Lekr1	2542	38
Gltpd2	1352	28
Cer1	1704	1
Tspan15	1586	344
Meiob	1658	9
Ahsa1	1391	1630
Eif3i	823	1079
Taf12	1290	377
Med18	1536	335
Sin3b	1103	1260
Ap3s2	1213	500
LOC683469	1602	0
Mtif3	1559	205
Cdca5	1481	75
LOC684871	1294	0
LOC685157	1234	2
Ric3	3952	265
Denr	785	644
Elp4	1502	183
Stambpl1	1872	253
Fam178b	1696	16
Zcchc2	6917	567
Kcnc4	2845	217
Letmd1	2431	640
Mapk1ip1	1423	470
Efhc1	2157	247
Lrrc55	1794	141
Trmt12	1627	101
Abhd10	1225	32
Hist2h4	396	0
Tac1	1036	260
Tma7	528	453
Acbd7	533	1
Ufm1	2135	710
Leap2	230	0
Anapc11	3289	660
Cks2	616	422
Mt4	384	0
Lsm6	2119	159
Morn2	660	40
Zfp706	2674	1150
Gtf2h5	1655	687
Cdc42se2	2918	1035
Sem1	753	1016
Snrpf	849	556
Sf3b5	713	764
Pcp4l1	1528	298
Mrps21	656	457
Srp9	1328	687
Lyrm2	1552	417
Uqcr11	510	1178
Elof1	1112	684
Triap1	1087	44
Nop10	858	628
Adh5	1387	945
Utp23	992	161
Fam49b	1894	1967
Tigd5	2520	40
Slc25a17	1750	1030
Ndc80	1132	298
RGD1561552	2219	0
Zfp692	1563	517
Alkbh2	1211	67
Tmem129	2348	603
Ccm2	1782	644
Zfp579	2145	275
Ccdc114	2590	79
Glyatl1	1846	0
Ufl1	2739	714
Tmem179	2390	179
Zfp955a	2952	321
Mfsd5	1735	746
Ankrd49	2140	383
Mon1a	1959	307
Slc22a13	2000	1
RGD1565685	1343	264
Ppp1r18	2632	2001
Pld4	1989	2405
Dennd1c	2027	362
RGD1564319	1399	0
Flrt3	2823	234
RGD1563441	573	16
Fam170a	731	0
Ddias	3338	101
Tmem250	2453	769
Tra2a	1857	1374
RGD1563714	1830	8
Atg4a	1896	441
Esco1	3883	499
Islr	2049	4625
Tmc8	2654	65
Zbtb42	1702	110
Usp43	3120	25
Ndufaf5	1089	292
Agbl5	3283	174
Hdac8	1972	182
Zc4h2	2141	301
Prr22	1737	35
Tbpl1	1259	596
Akap17a	2499	707
Zc3hc1	1821	356
Ndufb9	638	1419
Polr3h	1211	588
Pwwp2a	2874	430
Wipi1	1885	1064
Wdr91	2583	881
Fam84a	3719	125
Brcc3	2541	710
Cul4a	2845	1250
Med9	1873	299
Itpripl2	1896	236
Ncf4	1496	679
Ephb2	2970	120
Brsk1	2442	655
Tp63	5127	2
Adnp2	4195	285
Zbtb7c	4038	219
LOC680663	3847	21
Api5	3600	2887
Washc1	1627	643
Dlc1	4319	513
Fam173a	861	434
Actg1	1908	10434
Alkbh6	932	121
Fam103a1	797	283
Fam241b	1023	137
Tsta3	1340	530
Slc48a1	1550	3434
Pde11a	4705	35
Dis3	3091	432
Wbp1l	4230	2672
Lrif1	3176	396
Ccdc173	1761	13
Snx33	3949	1237
Rfx7	7998	1077
Sphkap	5423	298
Stk24	1348	384
Rgs20	1671	201
Agk	2228	468
Tceal9	1016	1445
Nkapd1	2306	998
Gas2	2056	80
RGD1308134	815	524
Armc7	2370	160
Mis18a	1077	143
Nceh1	2076	698
Tmem50a	1019	2060
Atraid	949	651
Yeats4	1186	452
Tmprss13	3127	79
Glb1l	2307	520
LOC302022	1361	6
Ap1s2	1811	1066
Txndc11	3074	998
Mgat4b	2395	1052
Nle1	1727	159
Ildr1	2476	1
Wdpcp	2621	153
Spire2	2268	91
Sbk2	2337	0
Lmntd2	2080	1
Cracr2b	1583	124
Peli3	1893	79
Fermt3	2456	2016
Slc25a24	3433	1220
Rnf139	2723	692
Kdelr3	1258	591
Fbln1	2787	3125
Traf7	2615	1472
Llgl2	3530	76
Snx4	2396	1147
Lrch4	3059	1444
Lsm14a	2703	1781
Uqcrb	1041	1256
Nudt16	1251	193
Irak1	2749	2145
RGD1563815	1992	0
Rsph14	1728	2
Zfp2	2068	92
Wdr92	2056	246
Sytl3	2209	61
Cers3	2797	1
RGD1565059	1411	78
Cfap77	1707	38
Esrp1	2649	1
Epb41l4b	2188	109
Plekhd1	3280	179
RGD1561648	1939	12
Bclaf3	2681	98
Ppp1r42	1391	18
Trip6	1728	414
Lrrc45	2424	776
Gpn1	1671	479
Ube2r2	1322	1440
Slc25a33	1385	189
Calml4	896	39
Fam91a1	4421	2320
Proser3	3529	352
Oxct1	3307	2779
Sh3bp5l	2944	599
Slc25a42	2805	359
Arhgef16	2731	11
Zfp786	2764	56
Rnf168	3308	429
Cep89	2720	386
Aida	2678	1714
Slc25a53	694	12
Klf16	2594	339
LOC100158225	1970	149
Ttc30b	2570	218
Samd15	1889	39
Txlna	2557	814
Zfp9	3959	231
Nudt13	2401	100
Snx9	2052	1025
Usp21	2238	614
Gba	2145	2441
PCOLCE2	1505	855
Slc35a2	2008	713
Anks4b	1810	15
Ckmt2	1198	2
Nkx2-6	1443	0
Tm6sf2	1387	11
Coa4	1364	274
Spin2a	1341	2
Slc35g3	1321	10
Mars	2783	1617
Erich1	1108	189
Fam45a	2342	953
Sh3bgr	1146	42
Hsf2bp	2816	14
Ndufa4	785	1855
Il1rl1	3548	152
Bco2	2513	294
Rpl36a	669	1436
Fam32a	2003	1285
Ctdsp1	2298	1761
Trim8	3430	1884
Ly6al	798	0
Lcn10	1137	0
Lcn12	747	55
Obp2a	701	0
Rwdd3	1044	81
Tmem88	1567	174
Lcn8	650	0
B3gat3	1574	1221
Myadml2	1631	9
Bnipl	1653	0
Fam185a	1533	174
Rcc1	1555	381
Sri	802	1322
Nup43	1218	274
Kcmf1	1484	1021
Vps37d	1536	39
Kctd7	1478	96
Bag2	1529	55
Phykpl	1589	94
Cts8	1002	0
Sepsecs	3534	525
Abcg3	2054	63
Magebl1	1588	0
Lyc2	1565	13
Wfikkn1	1659	49
Rad51c	1927	158
Hoxa11	2253	0
Psmg4	539	279
Lbh	2626	1466
Mphosph6	1036	398
Pcgf5	1557	322
Cdc42bpg	5967	304
Dhx32	3194	435
Trmt44	3136	196
Dok7	2428	27
Tcerg1l	1841	9
Atxn2l	4277	3217
Kdm1a	3051	1199
Lrp1	14714	23205
Vps28	977	1395
Foxh1	1721	2
Recql4	3860	208
Ift27	1021	211
Pnpla5	2193	1
Smc1b	4026	7
Ttc38	1704	105
Gtse1	2645	445
Zfpm2	4829	125
Fam83f	3062	49
Adsl	1952	713
Cenpm	873	128
Ndufa6	517	930
Poldip3	3485	1599
Upk3a	1026	0
Scx	1134	10
Ccdc166	1804	1
Dnajb7	1315	1
Fam109b	2676	41
Fzd6	4202	349
Zbtb39	5806	327
Slc30a8	1278	0
Med30	789	251
Ext1	3466	764
Colec10	4552	0
Sntb1	2502	75
Rrm2b	1203	190
Slurp1	597	0
Lypd2	545	1
Lynx1	4100	575
Gpihbp1	2080	2
Col14a1	6334	314
Pop1	3369	140
RGD1308195	548	0
Ly6d	726	2
Gsdmd	1710	498
Card10	3124	152
Mei1	4018	3
Tmprss6	2999	15
R3hdm2	3746	1801
Stac3	1546	6
Nipal2	2200	215
Rnf19a	4187	1020
Nudcd1	2133	250
Samd12	815	51
Mtss1	4688	2805
Efr3a	5309	1859
Fam83h	4523	90
Ppp1r16a	2628	439
Dmc1	2589	19
Rrp7a	4545	183
Mpped1	3189	80
Scrt1	1725	43
Cpsf1	4374	1180
Tonsl	4246	222
Maff	1941	509
Tcf20	6502	878
Rspo2	3223	61
Fam83a	1473	0
Cyth4	2654	2433
Rps19bp1	515	95
Serhl2	2493	64
Eny2	2048	662
Fam227a	3197	171
Xpnpep3	2473	191
Parvg	2535	1451
Phf21b	2020	67
Zc3h7b	5466	3448
Cdpf1	911	128
Mtbp	3294	147
Whamm	2849	233
Tmem181	1856	763
Slbp	1656	896
Ptges3	1659	3067
Dnlz	768	268
Ap4s1	876	169
Smim11	499	291
Fcer1g	633	4684
Hspb11	710	208
LOC100174910	1086	244
Spcs1	705	1501
Mier1	4565	1582
Arvcf	3777	619
Cstf2	4324	921
Utf1	1020	3
Ambra1	5289	903
Wdr81	6830	1476
Med1	5813	975
Serpini2	1351	0
Tmem132e	4196	135
Gltp	1650	3409
Tmtc4	2586	937
Ints10	2392	719
Rbbp8	3111	837
RGD1308706	1454	450
Aig1	1361	716
Fkbp2	635	1229
C1qtnf3	1924	36
Spopl	1510	258
Csad	2111	523
Camkmt	1455	243
Llph	1077	165
Atp23	1081	172
Dennd6a	3895	1324
Lrrc49	2543	734
RGD1309079	4023	932
Plcxd2	7364	197
Gsdmc	1529	6
Tmem63a	3269	2032
RGD1559578	937	0
Rbfox3	1128	91
Rptor	6699	882
LOC288978	1099	32
Mettl13	3135	428
RGD1311892	2977	134
Camsap2	7660	2163
Klhl23	3697	302
Eno4	2462	43
Nccrp1	876	3
RGD1309350	839	1
RGD1307603	730	0
Borcs7	2144	959
RGD1561161	5319	118
RGD1307595	590	0
RGD1309110	1185	0
Tbck	6072	613
Sestd1	2747	855
RGD1566226	1904	0
Uap1l1	2707	1166
Mymk	1418	0
Ttc39a	2647	72
Rad54l2	6432	483
RGD1308878	1411	0
Plekhn1	2801	116
Ptrhd1	916	95
Ift43	834	202
RGD1305298	989	0
Grhl2	4794	2
Tex49	526	2
Kctd17	1634	498
Mmp1	1996	0
Zfp949	3074	123
Qrich1	3452	1071
LOC301124	1450	1097
Btbd17	2749	11
Vwa5b2	4509	188
Tmem132b	3838	346
Acad10	2589	243
Sez6l	3642	603
Tbc1d9	5729	1200
Copa	4374	4764
Gpr137c	2269	110
Pcyox1l	1926	578
Lats1	7087	1116
Zfp865	2364	145
Ssc5d	4495	2340
RGD1307235	5458	973
RGD1304770	2263	1
RGD1305938	4512	511
Zzz3	6056	859
Fam217b	1424	90
Ism1	868	42
Ubn2	5101	367
Gcfc2	2583	181
C1r	2696	2291
Snrnp40	1550	526
Qpct	942	64
Uvssa	2632	77
Gpatch2l	3001	310
Rd3l	1247	1
Zfp563	6581	139
Rasal3	3968	452
Zfp710	2290	584
Trak1	4787	1496
LOC316124	2611	2
Pp2d1	2461	157
Hdx	3774	50
RGD1561157	836	92
Nupr2	566	55
RGD1308117	1942	105
Card19	840	620
Ntpcr	1030	319
LOC361646	6336	460
RGD1308106	2268	197
Cabcoco1	1283	89
Slc39a1	2412	4199
RGD1309139	2397	4
RGD1309170	1580	1
Lypd6b	2326	19
C2cd5	4362	689
Prpf40b	3133	541
Smco4	900	89
Zfp846	2627	408
Snorc	937	11
Mospd2	2646	970
RGD1566265	1227	237
Fam160a1	2848	22
Ciart	1417	132
Slc44a5	2014	19
Slc26a10	2330	51
Oard1	1215	239
Fam135a	5902	768
Hypm	555	0
Flna	8412	15122
Zfp879	2355	35
Cfap97d1	689	2
Mcemp1	1151	334
Tex26	1463	19
Cytl1	1847	39
RGD1561145	1356	82
Spata31d1	3862	13
RGD1562608	2586	139
Tmem170a	1947	131
Zfp583	2550	76
Igflr1	1219	20
Knop1	1143	5
Slf2	6794	904
Plekhs1	2530	5
Fabp12	747	0
Slc7a14	2808	85
RGD1560065	1472	261
Ccdc187	3123	5
Ap5s1	1130	136
Tti1	3804	678
Fndc11	1122	0
Creb5	4148	173
Ccser1	2270	20
RGD1560289	3034	40
Lrrc69	1128	0
RGD1560146	1530	0
Ccdc24	1580	6
Tmem269	1698	2
S100pbp	2954	475
RGD1561149	5170	1080
Ccdc196	690	0
Bbof1	1669	50
Ppp4r4	3519	117
Fam186b	3140	2
Zfp317	4012	565
Nxpe1	1575	105
RGD1564937	1548	1
Plin5	1937	4
Tmem114	1449	3
Smim20	902	397
Dnajc19	2357	528
Nemp2	3296	183
Kcnq5	3806	115
Cntrob	2954	180
Slc7a2	2637	724
Slc35e3	2816	1444
Ccdc40	5107	53
Ccdc28b	800	115
Ost4	580	1353
Ccdc189	1489	24
Fam229b	673	47
Ctxn3	1477	36
Aldh4a1	3138	648
Ankrd40	3384	2379
Fam19a4	2117	4
Meis1	2480	276
Iffo2	1235	134
Ormdl1	1157	51
Cox7c	478	1647
Hmgn5b	2042	0
Odf2l	2371	251
Cnpy3	1761	1602
Sinhcaf	5139	119
Shq1	2239	77
Tfcp2	3421	324
Slc44a2	3428	2995
Clec12a	1000	1014
Ptcd3	2634	2021
Zfp566	1700	7
Lrch1	3148	417
Spag16	1535	1
Lyrm7	1808	168
Lgalsl	3511	610
Ttc9	2109	544
LOC682102	2290	9
Taf10	752	548
Wdr63	3046	30
Trim41	3535	1076
Tdrd5	3274	11
Agpat5	2432	830
Lrrtm4	2695	46
Zmat4	4097	42
Fam151b	1353	225
Stt3a	5879	3508
Pnkd	3417	1130
Selenoi	2610	580
Zfp523	2490	327
Gnpnat1	1727	347
Hnrnpl	2185	4985
Ccdc125	2333	178
Tbc1d5	4043	851
Hip1r	4341	1092
Oc90	1912	6
Ccdc62	2895	198
Parvb	1997	2029
Ankib1	6332	1418
Vpreb2	624	0
Polr2h	790	79
Dda1	1880	743
RGD1564614	2715	3
Mast3	5371	1196
Dydc2	849	3
Dcun1d2	1421	44
Tmem95	1191	15
Zbed4	5283	397
RGD1309808	1098	14
Ccdc89	1263	0
Fahd2a	1226	395
Nat9	1317	456
Trps1	4577	538
Ly6h	928	112
Cnot1	7714	2917
Car6	1375	68
Tbc1d31	3473	510
Myo1g	3292	639
Cyp2b1	1879	0
LOC688613	823	88
Hus1b	831	0
Fam25a	399	2
Dph3	3242	461
Smox	2256	707
Dnaaf5	3417	396
Synm	7430	1734
Sec23ip	3697	1149
Exosc4	1106	234
Cerk	4319	2330
Stox2	5694	1112
Afg3l2	3074	1357
Zc3h3	3384	450
Pkdrej	6375	4
R3hdm1	4817	1072
Yaf2	2142	635
Ctps1	2691	1677
Nab2	3366	1027
Atad2	5557	1166
Chrac1	835	261
Psd4	4791	579
Meig1	566	1
Lrp12	4039	788
Scube1	4237	1055
Usp40	5246	854
Vps13b	13064	1141
Nt5dc3	5934	749
Acpp	1721	181
Zfp637	1125	536
Anxa13	1608	0
Crip1	493	1280
Elmo2	4577	2177
Ahdc1	6081	753
Zfat	4444	514
Srgap2	3528	1607
Pear1	4469	1021
Rad54l	2795	170
Pdxdc1	4328	621
Ttll13	3367	113
Crispld1	4433	41
Ankrd6	4638	757
Sbf2	6383	2349
Man2b2	3222	2931
Plekhg2	5011	949
Trim27	2078	660
Mboat7	2289	0
Ezh2	2794	746
Cyp2j10	1778	285
Trip4	2816	481
Mpp6	2635	804
Tgif2	2884	66
Catsperd	2370	84
Rcor3	1863	120
Rnf180	2663	73
Eef1akmt1	977	272
Zbtb12	2397	112
Sash3	2561	455
Car13	1982	376
Tpk1	3331	158
Gnpda1	2076	1832
Gucd1	472	78
Zfp951	1915	3
Clpsl2	470	0
Cwf19l2	6346	421
Nrn1l	620	3
Nrbp2	2628	4633
Pabpn1	1788	2246
Col4a1	6579	7297
Mcpt8l2	843	0
Rftn1	2826	550
Ankrd42	2773	214
Ankrd39	1091	46
Gabpb1l	1832	40
Tmem86a	1731	1553
Myl12a	975	4653
Zfp266	6182	2349
Sec61g	443	688
Tmigd1	1359	0
Tctex1d1	978	10
Trim16	3810	185
Utp18	2487	398
Arpp21	5082	85
Zfp322a	3136	305
Snrpg	417	187
Prss41	1134	0
Adam34	2139	0
Klf14	2923	2
Angel2	3551	808
Myh2	5810	15
Myh1	6034	47
Ptgdr	1074	0
Tmem14c	1175	1818
Klk1c10	820	0
Tomm7	377	871
Twf2	1582	666
Rarg	3393	516
Smim7	1284	967
Syce3	710	4
Cmc1	848	158
Tmem167b	644	122
Sos2	5365	853
Acp1	2368	261
LOC691921	346	97
Smim13	4453	52
Zmat2	1809	1278
Fa2h	2490	1662
Sec1	1232	4
Agfg1	3249	2329
Cyp4v3	3192	932
Celf5	4383	193
Rhox3	908	0
Hps5	4641	895
Lrrc47	2893	740
Wdr4	1903	158
Cyp2b15	1488	0
RGD2301395	672	0
Ypel3	943	834
Urb2	5806	355
Epha10	3782	83
Sec14l5	2233	257
Srsf12	786	29
Tmem185a	2553	511
Sec31b	3625	49
Trim65	2646	434
Trim67	2764	4
Map9	2144	110
Rbm46	1788	71
Prex1	5438	4316
Wdr72	3415	22
Spaca6	1112	124
Irgq	6113	966
Bud23	1273	305
Akr1c12l1	1215	0
Cks1b	1614	238
Bach2	3756	52
Cep290	8251	370
Galntl6	1959	0
Fundc2	1397	375
Macf1	23521	16463
Col4a3	5020	109
Hira	4507	409
Crb2	3852	43
Hpse2	1779	3
Gngt2	553	618
Gngt1	499	2
Prodh1	2182	302
Gabra2	2223	497
Mms22l	4379	343
RGD1305350	2727	958
Pramef8	1668	58
Adck5	1996	330
Bmper	3785	138
Ctf2	615	1
Ddx27	2585	685
Dlgap5	2737	705
Dus4l	1821	75
Retreg3	3079	1363
H2afy2	1959	168
Lcn11	655	0
Med31	627	191
Mgat4c	2559	24
Pdxp	1988	209
Lyzl6	800	1
Mrap	835	18
Dpy19l3	7610	1270
Pdzd4	3352	164
Ccdc22	2570	436
March1	858	97
Naa10	938	342
Gtpbp6	1572	75
Rpusd2	3169	13
Rrn3	3402	432
Ppp6r1	4343	3328
Scara5	3753	1171
Tmco3	3195	340
Tmtc3	6077	641
Txlnb	4044	47
Rft1	2163	466
Serpinb12	1673	0
Slc45a3	3254	276
Ugt2a3	1601	0
Ppa2	1154	349
Rsbn1l	3392	371
Upf3b	2350	520
Ston2	3185	285
Ranbp10	5211	1214
Trmu	1566	155
Taf7l	1865	3
Plxnb3	5950	2545
Tmem56	1051	442
Usp9x	12260	5644
Wdr25	1880	73
Wdr48	3796	1025
